"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"하천","낙동강","해평","2016.06.20","25.9","8.0","7.9","2.1","3.6","8.6","651","580","71","0","0","","",""
"하천","낙동강","해평","2016.06.27","26.0","8.2","8.1","1.9","4.6","16.5","998","875","0","0","123","","",""
"하천","낙동강","해평","2016.07.04","24.0","7.7","8.1","0.5","16.1","6.0","423","423","0","0","0","","",""
"하천","낙동강","해평","2016.07.11","25.5","7.4","8.5","0.4","26.7","6.2","72","0","6","0","66","","",""
"하천","낙동강","해평","2016.07.18","26.3","8.2","8.8","1.6","3.1","25.6","528","280","178","0","70","","",""
"하천","낙동강","해평","2016.07.25","27.4","7.7","7.6","2.2","2.5","8.5","229","69","0","0","160","","",""
"하천","낙동강","해평","2016.08.01","29.2","8.0","7.6","2.2","3.7","10.3","55","55","0","0","0","","",""
"하천","낙동강","해평","2016.08.08","29.4","8.0","6.9","2.4","2.7","17.2","455","455","0","0","0","","",""
"하천","낙동강","해평","2016.08.16","30.4","8.0","6.3","2.0","4.6","16.2","475","475","0","0","0","","",""
"하천","낙동강","해평","2016.08.22","30.6","8.7","7.8","1.4","4.4","29.6","685","685","0","0","0","","",""
"하천","낙동강","해평","2016.08.29","26.1","8.5","8.0","1.4","5.4","27.5","371","336","0","0","35","","",""
"하천","낙동강","해평","2016.09.05","24.7","8.6","8.8","1.5","3.7","21.8","199","183","0","0","16","","",""
"하천","낙동강","해평","2016.09.12","24.1","7.9","8.2","2.3","2.9","10.2","293","293","0","0","0","","",""
"하천","낙동강","해평","2016.09.19","21.7","7.6","8.9","0.5","28.0","6.0","191","33","0","109","49","","",""
"하천","낙동강","해평","2016.09.26","21.2","7.6","8.7","0.9","8.3","14.3","234","171","0","0","63","","",""
"하천","낙동강","해평","2016.10.04","21.8","7.5","8.6","0.5","19.2","6.2","106","89","0","0","17","","",""
"하천","낙동강","해평","2016.10.10","19.1","7.6","9.3","1.1","9.1","11.5","30","30","0","0","0","","",""
"하천","낙동강","해평","2016.10.17","19.2","7.3","9.8","0.9","7.5","21.0","143","86","0","0","57","","",""
"하천","낙동강","해평","2016.10.24","17.7","7.6","9.6","1.0","6.2","16.1","19","19","0","0","0","","",""
"하천","낙동강","해평","2016.10.31","14.4","8.3","10.5","0.9","7.0","33.8","143","0","0","0","143","","",""
"하천","낙동강","해평","2016.11.07","14.5","8.5","11.2","0.7","7.4","49.6","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.11.14","13.3","8.5","12.0","1.2","4.4","17.6","71","0","0","0","71","","",""
"하천","낙동강","해평","2016.11.21","12.4","8.3","11.3","1.6","3.6","10.6","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.11.28","9.0","8.1","11.6","2.4","2.5","8.8","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.12.05","8.0","7.6","11.9","2.1","2.5","8.4","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.12.12","6.4","7.7","12.1","2.4","2.1","8.0","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.12.19","5.8","7.9","12.0","1.8","2.6","9.0","0","0","0","0","0","","",""
"하천","낙동강","해평","2016.12.26","4.9","7.9","13.1","1.9","3.3","5.4","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.01.04","","","","","","","241","0","52","0","189","","",""
"하천","낙동강","칠서","2016.01.11","","","","","","","215","0","0","0","215","","",""
"하천","낙동강","칠서","2016.01.18","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.01.25","","","","","","","","","","","","","",""
"하천","낙동강","칠서","2016.02.01","","","","","","","","","","","","","",""
"하천","낙동강","칠서","2016.02.11","","","","","","","18","0","0","0","18","","",""
"하천","낙동강","칠서","2016.02.15","","","","","","","42","0","0","0","42","","",""
"하천","낙동강","칠서","2016.02.22","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.02.29","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.03.07","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.03.14","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.03.21","","","","","","","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.03.28","","","","","","","64","0","0","0","64","","",""
"하천","낙동강","칠서","2016.04.04","14.3","8.1","11.5","1.3","2.3","16.1","87","0","0","0","87","","",""
"하천","낙동강","칠서","2016.04.11","16.1","8.0","10.8","1.0","6.3","18.7","74","0","0","0","74","","",""
"하천","낙동강","칠서","2016.04.18","16.8","7.6","9.6","0.4","22.0","17.3","45","0","0","0","45","","",""
"하천","낙동강","칠서","2016.04.25","19.0","7.8","9.4","0.8","6.5","15.9","43","0","0","0","43","","",""
"하천","낙동강","칠서","2016.05.02","20.1","7.9","10.4","0.6","7.4","23.2","63","0","0","0","63","","",""
"하천","낙동강","칠서","2016.05.09","19.9","8.4","10.7","0.8","6.4","49.1","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.05.16","20.0","8.2","9.9","0.8","6.0","30.3","126","93","0","0","33","","",""
"하천","낙동강","칠서","2016.05.23","24.5","8.9","9.7","1.1","4.9","29.7","2150","2150","0","0","0","","",""
"하천","낙동강","칠서","2016.05.30","26.3","9.1","9.5","1.3","8.8","30.0","17980","17280","0","0","700","","",""
"하천","낙동강","칠서","2016.06.07","24.6","8.4","8.9","0.9","7.5","30.1","8497","8000","0","0","497","","",""
"하천","낙동강","칠서","2016.06.13","25.6","8.9","9.6","0.9","7.7","22.8","24980","14625","661","0","9694","","",""
"하천","낙동강","칠서","2016.06.20","26.5","9.1","10.5","0.9","5.9","32.9","22825","7143","602","0","15080","","",""
"하천","낙동강","칠서","2016.06.23","26.2","8.4","8.8","0.8","6.7","19.5","16884","16675","144","0","65","12","28","0.0"
"하천","낙동강","칠서","2016.06.27","24.7","8.6","10.1","0.9","5.3","33.6","13283","12775","256","0","252","14","5","정량한계미만"
"하천","낙동강","칠서","2016.06.30","26.2","8.6","8.8","1.0","6.2","35.6","4610","4160","396","0","54","6","9","정량한계미만"
"하천","낙동강","칠서","2016.07.04","24.3","7.6","8.0","0.5","19.2","22.3","836","383","388","0","65","8","7","정량한계미만"
"하천","낙동강","칠서","2016.07.11","25.8","7.4","8.6","0.4","29.4","21.2","564","225","261","0","78","","",""
"하천","낙동강","칠서","2016.07.18","27.3","8.0","9.4","0.8","16.5","33.0","695","450","183","0","62","","",""
"하천","낙동강","칠서","2016.07.25","29.6","9.2","10.7","0.8","8.5","25.2","4370","3630","375","0","365","","",""
"하천","낙동강","칠서","2016.08.01","31.9","9.1","9.2","0.7","7.9","31.8","8174","3800","368","0","4006","","",""
"하천","낙동강","칠서","2016.08.08","32.3","9.0","9.9","0.8","7.0","27.1","7906","7480","0","0","426","","",""
"하천","낙동강","칠서","2016.08.16","30.5","8.9","9.1","0.7","13.4","32.1","36250","36250","0","0","0","","",""
"하천","낙동강","칠서","2016.08.22","31.7","9.6","10.8","0.7","14.8","44.0","73809","71625","0","0","2184","","",""
"하천","낙동강","칠서","2016.08.25","31.7","9.8","10.5","0.7","15.8","41.5","134670","133750","0","0","920","정량한계미만","20","1.0"
"하천","낙동강","칠서","2016.08.29","26.5","9.1","8.8","0.9","12.4","30.7","67717","67433","0","0","284","4","18","0.0"
"하천","낙동강","칠서","2016.09.01","26.0","8.3","8.5","0.8","13.6","32.0","20098","19400","0","0","698","정량한계미만","82","0.0"
"하천","낙동강","칠서","2016.09.05","25.8","7.7","8.2","0.7","11.0","22.2","2349","2349","0","0","0","4","14","정량한계미만"
"하천","낙동강","칠서","2016.09.08","25.5","7.6","8.8","0.4","9.6","19.1","719","333","0","358","28","6","9","정량한계미만"
"하천","낙동강","칠서","2016.09.12","24.4","8.0","8.4","1.4","8.2","35.2","1181","576","0","0","605","","",""
"하천","낙동강","칠서","2016.09.19","21.4","7.3","8.0","0.6","33.5","11.8","501","377","76","0","48","","",""
"하천","낙동강","칠서","2016.09.26","23.1","8.0","9.8","1.0","7.1","30.2","371","89","80","0","202","","",""
"하천","낙동강","칠서","2016.10.04","23.3","8.3","9.9","1.1","6.1","46.4","819","471","223","0","125","","",""
"하천","낙동강","칠서","2016.10.10","20.0","7.6","9.2","0.7","10.3","18.4","521","134","51","0","336","","",""
"하천","낙동강","칠서","2016.10.17","19.8","7.9","10.1","1.0","8.1","31.3","154","133","0","0","21","","",""
"하천","낙동강","칠서","2016.10.24","19.4","8.2","10.1","1.5","4.7","29.0","115","51","0","0","64","","",""
"하천","낙동강","칠서","2016.10.31","15.9","8.5","11.2","0.9","5.8","47.7","9","0","9","0","0","","",""
"하천","낙동강","칠서","2016.11.07","15.0","8.8","12.1","1.2","5.2","64.0","88","0","9","0","79","","",""
"하천","낙동강","칠서","2016.11.14","13.4","8.8","12.4","1.2","5.1","20.1","40","0","0","0","40","","",""
"하천","낙동강","칠서","2016.11.21","13.6","7.9","10.5","1.8","3.8","9.9","0","0","0","0","0","","",""
"하천","낙동강","칠서","2016.11.28","9.8","8.0","11.4","2.1","3.1","11.8","1532","0","0","0","1532","","",""
"하천","낙동강","칠서","2016.12.05","9.1","8.0","11.7","3.0","2.3","9.7","1778","27","0","0","1751","","",""
"하천","낙동강","칠서","2016.12.12","7.0","8.0","12.5","2.2","3.7","9.6","589","0","0","0","589","","",""
"하천","낙동강","칠서","2016.12.19","5.7","7.9","12.8","1.9","2.4","8.9","623","100","0","0","523","","",""
"하천","낙동강","칠서","2016.12.26","6.9","7.5","12.4","1.7","7.6","7.8","277","50","0","0","227","","",""
"호소","운문호","댐앞","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.01.11","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.01.18","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.01.25","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.02.11","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.02.22","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.04.04","9.8","7.8","12.1","3.6","2.3","3.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.04.11","12.7","7.3","12.0","3.0","2.7","5.4","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.04.18","13.2","7.5","11.5","3.2","2.0","5.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.04.25","15.3","7.3","12.2","3.2","2.7","3.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.05.02","16.0","7.4","10.8","3.3","2.8","8.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.05.09","17.8","7.3","11.4","3.0","5.4","2.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.05.16","17.4","7.5","10.1","3.1","4.3","3.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.05.23","18.6","7.7","10.5","3.0","3.8","3.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.05.30","23.0","7.5","10.7","3.0","3.3","4.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.06.07","24.1","7.8","10.1","3.0","4.7","4.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.06.13","24.6","7.8","10.5","3.3","4.3","7.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.06.20","25.1","7.7","10.3","3.5","3.9","5.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.06.27","26.9","7.7","10.0","3.0","4.0","4.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.07.04","24.2","7.3","9.0","2.5","6.0","3.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.07.11","25.1","7.4","9.0","2.8","5.0","2.6","33","0","33","0","0","","",""
"호소","운문호","댐앞","2016.07.18","27.0","7.2","8.9","3.2","3.4","1.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.07.25","27.7","7.2","9.0","3.0","4.8","0.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.08.01","26.1","8.5","9.4","2.9","3.4","2.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.08.08","16.6","7.4","4.7","3.0","2.8","5.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.08.16","16.3","7.5","3.3","4.0","2.7","3.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.08.22","16.3","7.5","3.4","3.9","2.6","3.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.08.29","14.4","7.2","3.2","4.0","4.1","0.8","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.09.05","17.2","7.1","5.0","3.5","10.7","1.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.09.12","16.9","7.7","4.8","3.6","6.9","2.0","238","238","0","0","0","","",""
"호소","운문호","댐앞","2016.09.19","16.4","7.3","5.4","2.9","7.6","1.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.09.26","16.3","6.9","5.0","2.7","6.2","3.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.10.04","15.3","7.2","7.4","2.9","5.7","2.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.10.10","18.2","7.3","7.4","2.5","6.3","4.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.10.17","18.0","7.1","6.8","2.4","5.4","1.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.10.24","15.9","7.2","6.1","2.6","8.0","13.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.10.31","14.3","7.1","5.6","2.2","5.8","1.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.11.07","13.4","7.2","5.2","2.4","5.2","1.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.11.14","13.5","7.0","5.3","2.5","5.3","2.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.11.21","12.5","7.2","6.0","2.8","3.7","3.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.11.28","11.5","7.0","7.2","2.6","3.2","2.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.12.05","10.9","7.0","7.2","2.7","3.3","1.8","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.12.12","10.5","7.0","7.2","3.0","3.2","2.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.12.19","9.8","7.0","7.1","2.8","2.9","1.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2016.12.26","8.8","7.1","7.2","3.5","2.5","2.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.01.11","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.01.18","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.01.25","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.02.11","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.02.22","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.04.04","9.8","7.8","12.1","3.5","2.1","5.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.04.11","12.7","7.3","11.8","3.1","2.5","14.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.04.18","13.2","7.5","11.6","3.2","2.3","7.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.04.25","15.4","7.3","12.2","3.1","2.5","6.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.05.02","16.0","7.4","10.9","3.2","2.6","3.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.05.09","17.8","7.3","11.2","3.1","5.3","12.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.05.16","17.4","7.5","10.1","3.1","4.2","8.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.05.23","18.6","7.7","10.6","3.0","3.9","4.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.05.30","22.3","7.5","10.8","3.1","3.6","8.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.06.07","24.2","7.6","9.8","3.0","3.7","8.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.06.13","24.4","7.7","10.4","3.5","4.6","10.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.06.20","25.8","7.7","10.0","3.5","3.6","10.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.06.27","26.9","7.7","10.0","3.1","4.1","12.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.07.04","24.2","7.3","9.1","2.5","5.5","5.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.07.11","25.1","7.4","9.0","3.0","4.1","2.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.07.18","26.7","7.2","9.0","3.3","3.0","2.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.07.25","27.7","7.2","9.1","2.8","3.5","2.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.08.01","25.2","8.9","9.8","3.0","4.0","5.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.08.08","18.5","7.4","5.1","3.0","3.3","8.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.08.16","19.7","7.9","4.1","3.9","3.3","4.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.08.22","19.7","7.8","4.1","3.8","3.3","4.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.08.29","18.5","7.5","4.6","3.9","5.0","3.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.09.05","21.1","7.4","6.7","3.2","18.2","2.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.09.12","21.2","7.9","5.6","3.5","5.4","3.1","168","168","0","0","0","","",""
"호소","운문호","취수탑2","2016.09.19","16.7","7.1","5.1","3.0","4.7","2.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.09.26","20.2","7.0","5.0","2.8","5.0","5.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.10.04","15.7","7.0","7.4","2.9","4.5","7.0","172","0","172","0","0","","",""
"호소","운문호","취수탑2","2016.10.10","18.7","7.1","7.8","2.6","12.6","5.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.10.17","18.5","7.1","6.9","2.5","10.7","1.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.10.24","17.9","7.0","6.7","2.8","10.3","6.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.10.31","17.0","7.1","7.3","2.4","7.0","10.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.11.07","15.4","7.1","6.0","2.5","3.8","1.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.11.14","15.1","6.8","6.1","2.5","3.6","3.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.11.21","14.7","7.5","6.4","3.0","3.5","3.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.11.28","12.8","7.0","8.2","2.5","2.8","2.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.12.05","11.5","7.0","8.1","2.7","3.0","2.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.12.12","11.2","7.0","8.2","3.2","3.0","2.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.12.19","10.4","7.1","8.1","3.0","2.9","1.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2016.12.26","9.8","7.1","8.2","3.6","2.6","3.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.01.11","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.01.18","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.01.25","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.02.11","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.02.22","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.04.04","10.2","8.2","12.3","1.8","3.1","15.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.04.11","11.9","8.0","11.3","1.9","2.5","14.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.04.18","12.5","8.1","10.5","1.9","3.5","15.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.04.25","14.5","8.2","10.4","1.8","4.0","19.1","92","0","0","0","92","","",""
"호소","영천호","취수탑","2016.05.02","15.3","8.4","11.3","3.8","1.9","13.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.05.09","17.4","8.2","10.2","1.9","1.5","15.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.05.16","15.8","8.0","9.4","1.8","2.1","15.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.05.23","20.6","8.5","9.7","1.7","1.9","10.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.05.30","21.6","8.9","11.1","1.7","2.3","20.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.06.07","20.8","8.2","8.8","1.8","2.9","15.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.06.13","23.0","8.9","8.3","1.8","3.0","10.1","40","0","0","0","40","","",""
"호소","영천호","취수탑","2016.06.20","23.2","8.8","8.1","1.8","3.3","9.1","92","0","0","0","92","","",""
"호소","영천호","취수탑","2016.06.27","23.0","8.4","8.1","1.8","3.1","4.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.07.04","23.0","8.2","8.0","1.6","3.2","7.4","945","733","73","0","139","","",""
"호소","영천호","취수탑","2016.07.11","23.0","7.9","7.5","2.4","6.3","4.8","488","0","158","0","330","","",""
"호소","영천호","취수탑","2016.07.18","24.0","8.0","7.1","2.2","2.9","7.0","707","73","634","0","0","","",""
"호소","영천호","취수탑","2016.07.25","23.0","7.8","7.0","2.1","3.4","4.0","640","310","330","0","0","","",""
"호소","영천호","취수탑","2016.08.01","26.0","8.0","7.7","1.5","4.2","7.4","1491","191","1175","0","125","","",""
"호소","영천호","취수탑","2016.08.08","24.5","7.9","7.2","1.6","3.0","3.5","534","0","158","323","53","","",""
"호소","영천호","취수탑","2016.08.16","24.0","7.8","7.3","1.8","2.8","3.6","1636","1227","409","0","0","","",""
"호소","영천호","취수탑","2016.08.22","23.0","7.6","7.6","1.9","3.0","2.3","667","317","0","350","0","","",""
"호소","영천호","취수탑","2016.08.29","23.0","7.5","7.6","1.9","2.6","2.2","699","416","13","125","145","","",""
"호소","영천호","취수탑","2016.09.05","22.0","7.3","6.9","2.0","7.2","2.9","1082","792","0","0","290","","",""
"호소","영천호","취수탑","2016.09.12","22.0","7.3","6.8","1.8","6.4","5.3","894","894","0","0","0","","",""
"호소","영천호","취수탑","2016.09.19","21.6","7.2","7.0","1.5","5.6","6.1","963","653","0","0","310","","",""
"호소","영천호","취수탑","2016.09.26","20.1","7.2","7.5","1.6","4.7","2.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.10.04","21.8","7.6","6.7","1.9","3.2","6.5","891","891","0","0","0","","",""
"호소","영천호","취수탑","2016.10.10","19.9","7.7","7.1","2.0","3.1","2.2","85","0","0","85","0","","",""
"호소","영천호","취수탑","2016.10.17","19.0","7.5","7.5","2.3","2.1","1.4","79","0","0","79","0","","",""
