"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","진전지","하류","2019.09.23","25.0","7.1","7.8","1.4","1.3","3.0","0","0","0","0","0","","",""
"호소","진전지","하류","2019.09.30","22.0","7.4","7.5","0.6","7.9","1.9","0","0","0","0","0","","",""
"호소","진전지","하류","2019.10.07","22.0","7.4","7.6","0.6","10.7","0.6","0","0","0","0","0","","",""
"호소","진전지","하류","2019.10.14","22.0","7.4","8.0","0.7","9.9","4.0","0","0","0","0","0","","",""
"호소","진전지","하류","2019.10.21","21.0","7.3","7.5","1.6","5.0","1.2","0","0","0","0","0","","",""
"호소","진전지","하류","2019.10.28","25.0","7.1","8.8","2.1","3.2","3.6","0","0","0","0","0","","",""
"호소","진전지","하류","2019.11.04","22.3","7.4","7.9","2.1","2.8","2.2","0","0","0","0","0","","",""
"호소","진전지","하류","2019.11.11","18.4","8.1","8.5","2.0","2.3","5.1","0","0","0","0","0","","",""
"호소","진전지","하류","2019.11.18","17.1","7.6","8.1","2.0","2.9","1.4","0","0","0","0","0","","",""
"호소","진전지","하류","2019.11.25","22.3","7.4","8.1","2.2","2.8","2.5","0","0","0","0","0","","",""
"호소","진전지","하류","2019.12.02","25.0","7.1","8.7","1.8","3.0","3.9","0","0","0","0","0","","",""
"호소","진전지","하류","2019.12.09","12.0","7.9","9.7","1.8","2.4","3.8","0","0","0","0","0","","",""
"호소","진전지","하류","2019.12.16","11.6","7.9","9.9","2.8","0.2","0.5","0","0","0","0","0","","",""
"호소","진전지","하류","2019.12.23","11.7","7.9","9.9","1.6","2.0","3.5","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.01.02","4.9","7.6","10.6","1.8","4.5","2.0","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.01.07","4.5","7.7","11.2","2.0","3.4","1.0","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.01.14","4.5","7.5","11.6","3.2","2.7","2.7","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.01.21","4.2","7.8","11.9","3.0","3.5","4.7","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.01.28","4.4","7.8","12.2","2.4","4.4","5.4","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.02.07","5.2","8.0","12.3","2.1","3.5","5.6","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.02.11","4.6","8.0","12.5","1.9","3.9","5.9","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.02.18","5.6","7.6","12.4","2.1","3.5","5.1","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.02.25","6.4","8.0","12.3","1.7","3.4","6.6","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.03.04","8.1","8.0","12.0","1.5","4.4","4.6","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.03.11","8.1","7.8","11.4","1.3","4.5","3.6","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.03.18","8.7","7.9","11.3","1.1","5.8","2.6","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.03.25","8.8","7.9","10.6","1.5","4.1","4.1","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.04.02","9.9","8.1","10.2","1.3","4.1","4.3","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.04.09","11.7","8.2","10.6","1.3","4.6","4.5","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.04.15","12.3","8.3","10.7","1.5","4.9","5.7","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.04.23","14.1","8.1","9.6","1.3","4.9","5.2","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.05.02","15.2","8.5","9.8","1.4","5.5","11.1","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.05.07","15.6","8.9","9.9","1.5","4.6","4.4","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.05.13","16.6","8.7","9.5","1.6","4.8","3.9","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.05.20","17.6","8.5","9.2","1.6","3.4","8.4","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.05.28","17.7","8.7","8.4","1.9","3.4","7.1","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.06.03","22.2","8.9","8.4","2.4","3.6","8.7","340","0","0","0","340","","",""
"호소","사연호","취수탑","2019.06.10","16.9","8.5","8.5","1.3","3.8","8.2","494","28","311","0","155","","",""
"호소","사연호","취수탑","2019.06.17","19.9","8.6","8.1","2.0","3.3","7.2","593","212","226","0","155","","",""
"호소","사연호","취수탑","2019.06.24","22.3","8.6","8.3","1.5","4.0","8.6","580","28","0","0","552","","",""
"호소","사연호","취수탑","2019.07.01","22.8","8.7","8.2","1.3","4.7","11.4","70","70","0","0","0","","",""
"호소","사연호","취수탑","2019.07.08","20.9","8.8","8.3","1.6","3.8","7.9","595","255","0","0","340","","",""
"호소","사연호","취수탑","2019.07.15","23.9","8.5","9.3","0.8","6.0","91.3","453","113","0","0","340","","",""
"호소","사연호","취수탑","2019.07.22","23.4","8.2","7.6","0.3","17.0","15.9","28","28","0","0","0","","",""
"호소","사연호","취수탑","2019.07.29","23.7","8.6","8.3","1.1","8.3","15.0","495","495","0","0","0","","",""
"호소","사연호","취수탑","2019.08.05","27.3","8.8","8.1","1.3","5.5","4.0","113","113","0","0","0","","",""
"호소","사연호","취수탑","2019.08.12","26.6","8.7","7.4","1.6","4.6","15.7","1445","1445","0","0","0","","",""
"호소","사연호","취수탑","2019.08.19","24.4","8.9","6.8","1.5","3.9","12.7","765","765","0","0","0","","",""
"호소","사연호","취수탑","2019.08.26","24.7","7.8","7.2","1.2","3.8","16.5","495","495","0","0","0","","",""
"호소","사연호","취수탑","2019.09.02","22.1","7.9","8.0","0.7","3.8","12.6","835","297","0","0","538","","",""
"호소","사연호","취수탑","2019.09.09","20.9","7.4","4.4","1.7","5.6","6.8","155","155","0","0","0","","",""
"호소","사연호","취수탑","2019.09.16","19.8","7.7","5.8","1.7","4.6","9.8","707","396","0","0","311","","",""
"호소","사연호","취수탑","2019.09.24","19.7","7.6","7.8","1.0","14.9","17.4","211","56","0","0","155","","",""
"호소","사연호","취수탑","2019.10.01","20.1","7.9","8.2","0.8","10.8","5.1","354","354","0","0","0","","",""
"호소","사연호","취수탑","2019.10.07","20.8","7.3","8.1","0.3","36.0","22.1","183","127","0","56","0","","",""
"호소","사연호","취수탑","2019.10.14","20.3","7.5","7.2","0.3","16.8","8.0","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.10.21","19.4","7.6","6.6","1.0","14.8","5.0","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.10.28","17.6","7.4","5.4","1.4","10.3","4.7","155","0","0","0","155","","",""
"호소","사연호","취수탑","2019.11.04","16.9","7.2","6.3","1.6","5.2","6.3","113","0","0","0","113","","",""
"호소","사연호","취수탑","2019.11.11","16.1","7.5","7.3","1.4","7.5","4.2","42","0","42","0","0","","",""
"호소","사연호","취수탑","2019.11.18","15.2","7.6","8.4","1.5","6.4","8.0","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.11.26","12.9","7.7","7.4","1.5","7.2","4.8","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.12.02","11.5","7.3","7.7","1.0","7.4","3.2","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.12.11","9.2","7.7","7.7","1.1","7.3","3.1","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.12.16","9.2","7.5","8.7","1.3","9.7","4.7","0","0","0","0","0","","",""
"호소","사연호","취수탑","2019.12.23","8.2","7.8","10.3","1.3","8.9","5.4","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.01.02","4.4","7.5","11.6","1.7","3.7","2.2","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.01.07","4.4","7.6","11.7","2.0","3.4","1.1","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.01.14","4.4","7.7","11.9","2.4","3.3","2.9","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.01.21","4.1","7.9","11.8","2.1","3.2","3.3","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.01.28","4.2","7.9","12.3","2.2","3.4","4.6","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.02.07","5.8","8.2","12.3","1.9","3.8","5.3","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.02.11","4.7","8.2","12.5","1.8","3.8","6.1","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.02.18","5.3","7.5","12.5","1.7","3.3","6.1","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.02.25","6.8","8.1","12.1","2.2","4.6","5.4","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.03.04","8.1","8.1","11.5","1.3","4.6","4.7","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.03.11","9.2","8.0","11.4","1.2","5.2","5.7","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.03.18","9.1","7.8","11.5","1.2","6.3","2.8","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.03.25","9.7","8.0","10.9","1.4","5.5","6.7","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.04.02","11.3","8.2","10.7","1.0","6.2","6.5","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.04.09","12.7","8.2","10.8","1.1","6.4","6.6","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.04.15","12.8","8.4","10.8","1.2","6.5","6.9","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.04.23","16.5","8.5","10.5","1.2","5.5","10.1","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.05.02","16.6","8.8","10.3","1.1","7.9","13.7","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.05.07","16.9","9.2","10.6","1.2","5.5","6.6","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.05.13","19.1","9.0","9.9","1.5","5.1","5.1","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.05.20","19.5","8.5","9.1","1.7","5.2","9.3","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.05.28","21.1","8.8","8.8","1.4","4.5","7.8","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.06.03","23.2","8.9","8.8","2.0","3.4","9.2","161","0","0","0","161","","",""
"호소","사연호","반연리","2019.06.10","20.5","8.9","8.7","1.3","5.1","10.5","580","0","56","0","524","","",""
"호소","사연호","반연리","2019.06.17","22.7","8.6","8.4","1.6","4.4","10.7","368","0","0","0","368","","",""
"호소","사연호","반연리","2019.06.24","24.5","8.6","8.4","1.5","4.6","11.4","439","0","0","0","439","","",""
"호소","사연호","반연리","2019.07.01","25.0","8.6","8.7","1.1","7.0","19.2","410","42","0","0","368","","",""
"호소","사연호","반연리","2019.07.08","23.6","8.8","8.3","1.7","4.2","11.4","637","425","0","0","212","","",""
"호소","사연호","반연리","2019.07.15","23.0","8.0","8.4","0.8","5.1","24.8","353","198","0","0","155","","",""
"호소","사연호","반연리","2019.07.22","26.2","8.6","7.8","0.5","21.0","11.0","56","56","0","0","0","","",""
"호소","사연호","반연리","2019.07.29","27.1","8.6","8.4","1.2","7.9","7.8","920","680","0","0","240","","",""
"호소","사연호","반연리","2019.08.05","29.6","9.0","8.2","1.2","5.1","4.1","70","70","0","0","0","","",""
"호소","사연호","반연리","2019.08.12","29.1","8.8","8.5","1.5","4.1","17.8","1586","1586","0","0","0","","",""
"호소","사연호","반연리","2019.08.19","26.4","8.8","7.7","1.4","5.7","13.1","963","963","0","0","0","","",""
"호소","사연호","반연리","2019.08.26","26.2","7.9","7.7","1.3","3.7","24.5","722","722","0","0","0","","",""
"호소","사연호","반연리","2019.09.02","23.7","7.9","7.9","0.6","4.1","15.7","580","212","0","0","368","","",""
"호소","사연호","반연리","2019.09.09","25.9","7.5","6.7","1.2","5.1","11.1","198","198","0","0","0","","",""
"호소","사연호","반연리","2019.09.16","19.3","7.9","5.2","1.6","6.8","16.7","637","425","0","0","212","","",""
"호소","사연호","반연리","2019.09.24","21.2","7.8","8.2","1.0","9.6","15.1","693","42","0","0","651","","",""
"호소","사연호","반연리","2019.10.01","20.9","8.0","8.7","1.0","9.1","13.3","919","580","28","0","311","","",""
"호소","사연호","반연리","2019.10.07","19.9","7.1","6.9","0.3","45.5","5.4","42","42","0","0","0","","",""
"호소","사연호","반연리","2019.10.14","19.8","7.5","7.3","0.3","17.6","18.5","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.10.21","18.8","8.2","5.7","1.1","13.0","4.3","28","0","0","28","0","","",""
"호소","사연호","반연리","2019.10.28","17.7","7.6","8.1","1.5","6.4","9.5","439","99","0","0","340","","",""
"호소","사연호","반연리","2019.11.04","17.2","7.4","8.0","1.5","9.0","11.3","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.11.11","16.3","7.8","8.2","1.4","7.4","8.5","127","0","127","0","0","","",""
"호소","사연호","반연리","2019.11.18","15.3","7.6","9.1","1.3","12.9","4.6","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.11.26","13.5","7.8","9.1","1.5","6.1","4.4","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.12.02","12.2","7.8","7.7","1.0","5.9","5.3","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.12.09","9.4","7.9","10.1","1.1","7.5","8.5","212","212","0","0","0","","",""
"호소","사연호","반연리","2019.12.16","9.8","7.8","10.5","1.5","8.2","12.8","0","0","0","0","0","","",""
"호소","사연호","반연리","2019.12.23","8.6","7.9","11.0","1.4","7.5","15.4","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.01.02","6.1","7.7","12.0","3.0","2.7","0.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.01.07","5.1","7.6","11.8","2.2","2.2","1.0","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.01.14","5.8","7.7","12.0","2.7","1.9","1.1","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.01.21","5.5","7.7","12.1","1.4","2.5","1.5","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.01.28","5.1","8.0","11.4","","","1.1","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.02.07","","","","","","","","","","","","","",""
"호소","회야호","취수탑","2019.02.11","5.4","8.0","11.4","","","2.4","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.02.18","5.6","8.1","11.6","","","19.7","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.02.25","7.1","8.1","11.5","","","3.4","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.03.04","8.7","8.0","11.7","","","2.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.03.11","9.6","7.9","9.6","","","4.8","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.03.18","9.7","8.0","10.5","","","0.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.03.25","11.0","8.2","10.0","","","0.7","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.04.01","11.9","7.9","10.0","","","0.5","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.04.08","13.2","8.0","9.2","","","1.8","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.04.15","13.0","8.0","9.0","","","0.5","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.04.22","15.3","7.9","9.1","","","0.1","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.04.29","14.2","8.2","9.0","","","1.2","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.05.07","17.6","7.9","8.6","2.1","2.2","0.9","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.05.13","18.8","8.3","8.4","2.2","3.3","1.4","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.05.20","19.6","8.4","8.4","1.7","3.5","1.9","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.05.27","21.7","8.4","8.0","","","0.9","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.06.03","23.8","8.4","7.3","3.7","2.0","2.0","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.06.10","22.0","7.6","7.6","2.4","2.7","4.5","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.06.17","23.6","7.9","7.9","1.7","3.1","2.1","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.06.24","24.1","8.5","7.7","2.2","1.6","2.1","320","0","0","320","0","","",""
"호소","회야호","취수탑","2019.07.01","23.6","8.6","7.4","2.4","11.0","3.6","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.07.08","23.6","7.8","5.2","2.1","3.0","3.7","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.07.15","23.8","8.0","7.2","1.5","5.4","6.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.07.22","23.6","8.0","7.3","0.0","53.8","0.8","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.07.29","24.8","8.7","7.0","0.7","24.8","1.8","120","0","0","120","0","","",""
"호소","회야호","취수탑","2019.08.05","26.2","8.5","7.1","0.0","16.5","0.1","640","0","0","640","0","","",""
"호소","회야호","취수탑","2019.08.12","25.9","8.5","5.5","0.8","19.1","1.3","460","0","0","460","0","","",""
"호소","회야호","취수탑","2019.08.19","27.8","8.6","8.7","0.0","25.4","15.1","240","0","0","240","0","","",""
"호소","회야호","취수탑","2019.08.26","26.9","7.7","4.6","0.5","13.2","10.3","370","260","50","60","0","","",""
"호소","회야호","취수탑","2019.09.02","25.8","7.2","4.2","0.0","12.1","6.9","60","0","0","60","0","","",""
"호소","회야호","취수탑","2019.09.09","27.5","7.9","7.2","0.0","55.8","16.5","510","320","0","190","0","","",""
"호소","회야호","취수탑","2019.09.16","26.1","7.7","7.2","0.7","13.1","7.3","320","0","0","320","0","","",""
"호소","회야호","취수탑","2019.09.23","21.2","7.4","7.9","","","1.4","40","0","40","0","0","","",""
"호소","회야호","취수탑","2019.09.30","22.3","7.9","9.2","1.0","16.6","3.0","160","0","0","160","0","","",""
"호소","회야호","취수탑","2019.10.07","21.2","7.5","7.8","0.0","31.6","2.4","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.10.14","21.0","6.6","6.3","","","4.6","120","0","0","120","0","","",""
"호소","회야호","취수탑","2019.10.21","19.6","7.0","5.6","","","1.8","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.10.28","19.3","7.2","6.8","","","0.7","40","0","0","40","0","","",""
"호소","회야호","취수탑","2019.11.04","18.1","7.0","7.3","1.7","6.9","0.9","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.11.11","17.0","7.2","6.7","1.0","8.0","0.8","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.11.18","15.8","7.3","7.2","1.2","10.8","2.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.11.25","14.2","7.5","7.2","","","1.2","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.12.02","12.8","7.3","7.9","","8.0","1.3","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.12.09","10.5","7.4","8.7","1.4","9.3","2.6","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.12.16","10.1","7.4","8.9","2.6","4.6","2.0","0","0","0","0","0","","",""
"호소","회야호","취수탑","2019.12.23","8.9","7.4","9.6","2.5","3.7","1.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.01.02","6.1","7.7","11.8","3.0","2.8","1.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.01.07","5.2","7.6","12.0","2.5","2.2","1.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.01.14","5.7","7.8","12.1","2.8","1.9","0.3","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.01.21","5.1","7.7","12.2","1.9","2.3","1.6","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.01.28","5.2","8.0","11.4","","","0.8","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.02.07","","","","","","","","","","","","","",""
"호소","회야호","여수로","2019.02.11","5.5","8.1","11.5","","","3.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.02.18","5.7","8.1","11.6","","","25.6","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.02.25","7.3","8.1","11.7","","","9.4","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.03.04","8.7","8.0","11.7","","","2.2","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.03.11","9.8","8.0","9.8","","","7.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.03.18","9.7","8.0","10.7","","","1.6","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.03.25","11.1","8.2","10.1","","","0.7","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.04.01","12.0","7.9","10.1","","","1.2","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.04.08","13.4","8.0","9.3","","","2.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.04.15","13.2","8.0","9.0","","","1.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.04.22","15.3","7.9","9.2","","","0.1","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.04.29","13.6","8.1","9.0","","","1.0","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.05.07","17.7","7.9","8.6","2.8","2.6","0.8","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.05.13","18.9","8.3","8.2","2.0","3.7","0.7","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.05.20","19.6","8.3","8.3","1.5","4.0","0.8","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.05.27","21.7","8.4","8.1","","","0.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.06.03","23.6","8.4","7.4","3.3","2.3","1.4","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.06.10","22.1","7.5","7.4","1.8","3.1","6.5","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.06.17","23.6","7.9","7.8","1.6","2.9","1.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.06.24","24.1","8.4","7.7","1.9","3.2","1.9","240","0","0","240","0","","",""
"호소","회야호","여수로","2019.07.01","22.3","8.5","7.5","2.3","6.8","1.6","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.07.08","22.3","7.8","5.1","2.0","3.4","3.1","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.07.15","23.8","8.0","7.1","1.3","5.6","4.2","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.07.22","23.3","8.0","7.4","0.0","58.3","0.5","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.07.29","24.5","8.6","6.6","0.6","25.1","2.7","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.08.05","26.1","8.5","6.9","0.0","14.3","0.1","320","0","0","320","0","","",""
"호소","회야호","여수로","2019.08.12","25.9","8.5","5.6","1.0","9.7","1.6","380","0","0","380","0","","",""
"호소","회야호","여수로","2019.08.19","27.9","8.5","8.0","0.0","14.9","6.0","160","0","0","160","0","","",""
"호소","회야호","여수로","2019.08.26","26.8","7.7","4.9","1.0","10.7","9.5","230","100","40","90","0","","",""
"호소","회야호","여수로","2019.09.02","25.8","7.5","5.2","0.0","16.1","6.3","60","0","0","60","0","","",""
"호소","회야호","여수로","2019.09.09","26.2","7.8","7.3","0.0","18.9","5.5","580","360","0","220","0","","",""
"호소","회야호","여수로","2019.09.16","26.0","7.5","5.6","0.8","12.8","1.3","240","0","0","240","0","","",""
"호소","회야호","여수로","2019.09.23","20.9","7.3","7.9","","","1.1","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.09.30","22.1","7.8","9.4","0.9","17.2","1.5","180","0","0","180","0","","",""
"호소","회야호","여수로","2019.10.07","21.2","7.2","7.2","0.9","32.8","0.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.10.14","21.0","6.5","6.4","","","5.5","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.10.21","19.6","7.0","5.8","","","0.8","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.10.28","19.3","7.1","6.6","","","0.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.11.04","18.1","7.1","7.4","1.7","7.1","1.3","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.11.11","17.1","7.3","6.6","0.7","8.1","0.9","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.11.18","15.9","7.4","7.3","1.1","10.0","2.5","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.11.25","14.2","7.5","7.0","","","1.8","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.12.02","13.0","7.3","7.8","","9.0","0.7","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.12.09","10.6","7.5","8.8","1.5","10.0","1.4","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.12.16","10.1","7.4","9.0","2.4","4.4","2.2","0","0","0","0","0","","",""
"호소","회야호","여수로","2019.12.23","9.0","7.6","9.9","2.7","4.5","0.9","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2018.12.31","6.2","8.8","9.8","1.4","2.6","6.3","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.01.07","6.0","8.7","11.0","1.6","2.3","5.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.01.14","6.6","8.7","11.6","1.8","1.6","3.3","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.01.21","4.9","8.9","12.1","1.4","2.4","4.5","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.01.28","4.9","8.9","11.8","1.5","1.8","3.5","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.02.07","5.0","7.0","12.6","1.5","1.7","3.0","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.02.11","4.3","8.2","10.4","1.5","1.7","5.8","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.02.18","5.4","8.6","9.2","2.0","2.0","4.6","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.02.25","7.3","8.9","8.9","1.4","1.8","4.7","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.03.04","8.2","8.7","7.1","1.3","1.9","6.8","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.03.11","8.0","9.0","6.5","1.5","1.6","5.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.03.18","8.3","8.9","6.2","1.5","1.7","5.7","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.03.25","8.9","8.8","6.1","1.6","1.9","7.2","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.04.02","7.5","8.9","8.8","1.4","2.2","8.8","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.04.08","9.5","8.8","8.7","1.3","2.3","10.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.04.15","11.0","8.7","8.6","1.4","2.2","8.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.04.22","16.4","8.6","9.8","1.3","2.6","12.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.04.29","14.3","8.7","11.1","1.3","2.4","10.8","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.05.07","17.8","8.9","9.2","1.1","5.7","5.8","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.05.13","20.7","8.8","9.5","1.2","5.1","8.2","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.05.20","20.0","9.1","9.6","1.3","2.6","7.1","0","0","0","0","0","","",""
"호소","덕동호","댐앞","2019.05.27","21.2","8.8","8.0","1.2","4.4","8.4","4","0","4","0","0","","",""
"호소","덕동호","댐앞","2019.06.03","23.4","8.9","8.4","1.5","3.5","4.7","0","0","0","0","0","","",""
