"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","영천호","취수탑","2018.07.09","18.6","7.4","7.5","0.8","12.1","12.3","257","0","257","0","0","","",""
"호소","영천호","취수탑","2018.07.16","21.0","7.2","7.0","1.1","8.1","14.0","515","0","330","0","185","","",""
"호소","영천호","취수탑","2018.07.23","24.7","7.3","6.7","1.4","4.3","11.9","2191","0","1307","0","884","","",""
"호소","영천호","취수탑","2018.07.28","","","","","","","18771","7952","7461","0","3358","","",""
"호소","영천호","취수탑","2018.07.30","26.2","7.7","6.6","1.2","5.3","19.3","9748","2997","6144","0","607","","",""
"호소","영천호","취수탑","2018.08.06","28.4","7.6","5.8","1.5","3.7","8.2","6726","1445","2363","0","2918","","",""
"호소","영천호","취수탑","2018.08.13","27.2","7.2","5.7","1.6","3.1","4.3","2435","257","937","0","1241","","",""
"호소","영천호","취수탑","2018.08.20","25.3","7.2","4.7","1.3","4.8","3.6","99","0","0","0","99","","",""
"호소","영천호","취수탑","2018.08.27","24.0","7.2","5.8","1.5","3.1","3.7","719","653","0","0","66","","",""
"호소","영천호","취수탑","2018.09.03","25.1","7.7","7.1","1.5","3.0","11.2","1472","0","0","1472","0","","",""
"호소","영천호","취수탑","2018.09.10","24.1","7.4","8.0","1.4","3.5","5.5","3841","2653","0","1003","185","","",""
"호소","영천호","취수탑","2018.09.17","23.4","7.5","7.2","1.9","2.5","3.9","198","0","0","145","53","","",""
"호소","영천호","취수탑","2018.09.27","22.7","7.7","7.9","1.9","2.6","9.5","1763","337","277","119","1030","","",""
"호소","영천호","취수탑","2018.10.01","20.9","7.5","7.6","1.3","3.7","8.4","931","139","0","317","475","","",""
"호소","영천호","취수탑","2018.10.08","19.8","7.5","7.9","0.1","94.0","4.8","290","0","0","46","244","","",""
"호소","영천호","취수탑","2018.10.15","19.2","7.7","8.5","1.6","23.6","4.9","819","634","0","0","185","","",""
"호소","영천호","취수탑","2018.10.22","18.3","7.5","7.4","0.8","16.0","6.8","423","0","0","119","304","","",""
"호소","영천호","취수탑","2018.10.29","16.3","7.5","7.2","0.8","15.3","6.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.11.05","15.2","7.5","7.8","0.7","11.7","1.7","495","389","0","0","106","","",""
"호소","영천호","취수탑","2018.11.12","14.8","7.3","7.2","1.1","8.7","1.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.11.19","13.5","7.3","8.1","1.3","4.0","1.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.11.26","11.7","7.3","7.9","1.2","6.0","1.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.12.03","11.6","7.4","8.6","1.8","2.7","1.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.12.10","9.0","7.6","9.4","2.0","1.8","0.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2018.12.17","7.7","7.7","10.1","1.4","2.6","1.7","106","0","0","0","106","","",""
"호소","영천호","취수탑","2018.12.24","6.7","7.6","10.6","2.1","1.6","1.9","436","0","0","0","436","","",""
"호소","진양호","내동","2018.01.02","3.5","8.8","12.8","3.4","2.0","3.7","204","0","0","0","204","","",""
"호소","진양호","내동","2018.01.08","3.3","8.4","12.9","3.8","1.2","4.5","238","0","0","0","238","","",""
"호소","진양호","내동","2018.01.15","2.4","8.8","13.7","3.5","1.1","4.7","0","0","0","0","0","","",""
"호소","진양호","내동","2018.01.22","2.2","8.7","13.7","4.0","1.2","6.4","0","0","0","0","0","","",""
"호소","진양호","내동","2018.01.29","","","","","","","","","","","","","",""
"호소","진양호","내동","2018.02.05","","","","","","","","","","","","","",""
"호소","진양호","내동","2018.02.12","","","","","","","","","","","","","",""
"호소","진양호","내동","2018.02.20","4.3","8.3","12.3","4.0","1.6","2.8","0","0","0","0","0","","",""
"호소","진양호","내동","2018.02.26","4.3","8.2","12.8","3.5","1.5","1.8","0","0","0","0","0","","",""
"호소","진양호","내동","2018.03.06","7.0","8.3","11.5","3.0","1.7","2.9","0","0","0","0","0","","",""
"호소","진양호","내동","2018.03.12","7.7","8.3","11.4","3.0","2.0","4.9","0","0","0","0","0","","",""
"호소","진양호","내동","2018.03.20","10.2","8.8","10.8","2.5","2.3","4.7","0","0","0","0","0","","",""
"호소","진양호","내동","2018.03.26","9.8","8.8","10.5","3.5","2.2","6.7","0","0","0","0","0","","",""
"호소","진양호","내동","2018.04.02","11.3","8.6","9.2","4.5","2.0","4.2","0","0","0","0","0","","",""
"호소","진양호","내동","2018.04.09","12.2","8.1","8.9","3.5","1.4","2.4","0","0","0","0","0","","",""
"호소","진양호","내동","2018.04.16","12.7","8.3","9.0","3.5","1.5","3.5","0","0","0","0","0","","",""
"호소","진양호","내동","2018.04.24","15.8","9.5","9.5","3.5","1.5","3.1","0","0","0","0","0","","",""
"호소","진양호","내동","2018.04.30","15.7","8.5","9.1","4.5","1.3","1.5","0","0","0","0","0","","",""
"호소","진양호","내동","2018.05.08","15.7","8.3","7.5","4.0","3.5","3.5","0","0","0","0","0","","",""
"호소","진양호","내동","2018.05.15","18.2","8.2","7.8","3.5","3.2","4.0","0","0","0","0","0","","",""
"호소","진양호","내동","2018.05.21","18.3","8.4","9.0","2.5","2.7","10.2","0","0","0","0","0","","",""
"호소","진양호","내동","2018.05.28","19.6","8.7","6.7","3.5","1.9","3.2","297","297","0","0","0","","",""
"호소","진양호","내동","2018.06.05","20.9","8.8","6.9","4.2","1.9","3.2","0","0","0","0","0","","",""
"호소","진양호","내동","2018.06.11","21.2","8.2","5.7","3.0","2.2","4.5","449","0","0","449","0","","",""
"호소","진양호","내동","2018.06.18","22.3","8.8","6.2","3.0","2.7","5.3","145","145","0","0","0","","",""
"호소","진양호","내동","2018.06.25","23.1","8.7","5.1","2.5","4.3","4.8","926","86","840","0","0","","",""
"호소","진양호","내동","2018.07.02","21.8","8.4","7.2","0.7","33.9","12.2","541","0","218","0","323","","",""
"호소","진양호","내동","2018.07.09","21.4","8.4","8.7","1.2","24.5","17.6","528","0","482","0","46","","",""
"호소","진양호","내동","2018.07.16","23.8","8.4","7.8","3.0","10.9","24.7","0","0","0","0","0","","",""
"호소","진양호","내동","2018.07.23","25.8","9.0","8.3","4.0","2.3","1.2","48","48","0","0","0","","",""
"호소","진양호","내동","2018.07.30","26.7","8.5","6.2","3.5","5.9","5.4","686","178","0","0","508","","",""
"호소","진양호","내동","2018.08.06","27.0","8.5","4.1","2.0","10.7","4.9","818","778","0","0","40","","",""
"호소","진양호","내동","2018.08.14","27.4","8.7","4.5","1.5","8.4","5.7","2250","2250","0","0","0","","",""
"호소","진양호","내동","2018.08.20","26.4","8.9","5.0","1.5","17.1","7.0","964","660","0","304","0","","",""
"호소","진양호","내동","2018.08.29","21.5","8.6","7.8","0.5","16.3","2.9","59","59","0","0","0","","",""
"호소","진양호","내동","2018.09.03","22.2","9.2","7.4","1.0","47.2","25.1","977","937","0","40","0","","",""
"호소","진양호","내동","2018.09.10","21.7","9.0","8.0","1.5","18.2","9.8","403","337","0","0","66","","",""
"호소","진양호","내동","2018.09.17","22.1","8.8","6.8","1.5","3.7","9.1","766","106","0","568","92","","",""
"호소","진양호","내동","2018.09.27","21.2","9.1","8.8","1.8","5.0","10.0","5320","2653","0","251","2416","","",""
"호소","진양호","내동","2018.10.01","21.5","8.9","7.7","1.5","5.0","4.4","8006","5491","0","185","2330","","",""
"호소","진양호","내동","2018.10.08","18.4","8.9","8.6","0.3","49.5","4.1","59","0","0","0","59","","",""
"호소","진양호","내동","2018.10.15","17.7","7.1","7.6","0.6","17.3","6.1","396","0","0","0","396","","",""
"호소","진양호","내동","2018.10.22","16.8","7.0","7.9","1.2","9.3","3.3","1663","0","0","0","1663","","",""
"호소","진양호","내동","2018.10.29","16.2","7.1","6.8","2.0","5.9","12.4","3373","0","139","0","3234","","",""
"호소","진양호","내동","2018.11.05","14.9","7.4","8.7","1.5","4.7","13.5","264","0","0","0","264","","",""
"호소","진양호","내동","2018.11.12","14.5","7.2","8.6","1.8","4.6","5.7","106","0","0","0","106","","",""
"호소","진양호","내동","2018.11.19","13.7","7.5","8.8","2.0","4.1","4.6","106","0","0","0","106","","",""
"호소","진양호","내동","2018.11.26","11.8","8.0","8.7","2.3","2.6","2.7","238","0","0","0","238","","",""
"호소","진양호","내동","2018.12.03","11.0","7.6","8.8","2.2","3.7","2.0","383","0","0","0","383","","",""
"호소","진양호","내동","2018.12.10","9.1","7.6","9.9","1.8","3.2","6.3","0","0","0","0","0","","",""
"호소","진양호","내동","2018.12.17","7.6","7.4","10.1","2.3","3.3","4.4","0","0","0","0","0","","",""
"호소","진양호","내동","2018.12.24","7.3","7.8","10.1","2.5","2.5","1.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.01.02","4.0","7.9","12.4","1.7","1.5","6.0","66","0","0","0","66","","",""
"호소","안계호","취수탑","2018.01.08","3.4","8.1","12.1","1.6","1.5","6.5","79","0","0","0","79","","",""
"호소","안계호","취수탑","2018.01.15","3.9","7.9","12.6","1.9","1.7","6.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.01.22","3.9","7.7","12.7","1.7","1.4","4.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.01.29","2.1","7.9","14.0","1.7","1.5","5.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.02.05","1.5","7.6","13.6","1.8","1.7","5.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.02.12","3.4","7.8","13.0","1.7","1.6","6.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.02.19","7.1","7.8","11.6","1.7","1.6","6.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.02.26","7.0","7.7","12.3","1.5","1.6","7.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.03.05","5.3","7.6","12.7","2.1","2.0","7.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.03.12","8.7","7.7","11.8","2.0","2.4","9.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.03.19","9.1","7.9","11.7","1.9","2.3","13.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.03.26","13.0","7.9","11.2","3.0","2.9","16.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.04.02","14.4","8.2","11.6","2.9","2.8","20.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.04.09","12.7","8.2","11.2","2.6","2.8","18.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.04.16","13.8","8.5","11.0","3.0","3.2","16.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.04.23","13.6","8.1","10.0","3.0","3.3","7.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.04.30","16.7","7.8","9.6","3.1","3.3","2.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.05.08","14.8","7.6","9.4","3.0","2.9","4.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.05.14","17.9","7.7","9.1","2.3","2.4","4.4","132","0","0","0","132","","",""
"호소","안계호","취수탑","2018.05.21","17.1","7.7","9.1","2.4","2.8","6.5","185","0","0","0","185","","",""
"호소","안계호","취수탑","2018.05.28","20.7","8.3","9.9","3.0","3.5","18.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.06.04","22.0","8.5","10.4","2.9","2.5","10.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.06.11","16.0","8.3","10.3","2.5","3.0","5.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.06.18","22.3","7.8","8.3","2.4","2.3","4.8","290","0","0","0","290","","",""
"호소","안계호","취수탑","2018.06.25","25.0","8.1","8.6","2.4","2.5","4.7","231","0","0","0","231","","",""
"호소","안계호","취수탑","2018.07.02","22.3","7.5","7.6","2.0","2.1","4.2","165","59","0","0","106","","",""
"호소","안계호","취수탑","2018.07.09","20.3","7.4","7.8","1.1","9.0","3.5","53","0","0","0","53","","",""
"호소","안계호","취수탑","2018.07.16","23.6","7.7","7.9","1.5","3.9","10.6","805","0","0","0","805","","",""
"호소","안계호","취수탑","2018.07.23","27.0","7.7","8.4","1.5","4.0","5.6","933","394","0","24","515","","",""
"호소","안계호","취수탑","2018.07.30","26.3","7.8","6.9","1.6","3.6","6.2","3477","257","1247","0","1973","","",""
"호소","안계호","취수탑","2018.08.06","26.7","7.4","6.9","1.6","3.2","5.8","1261","535","86","0","640","","",""
"호소","안계호","취수탑","2018.08.13","25.4","7.3","6.1","1.5","3.5","3.5","1168","1168","0","0","0","","",""
"호소","안계호","취수탑","2018.08.20","27.1","7.4","6.7","1.4","4.5","2.8","238","238","0","0","0","","",""
"호소","안계호","취수탑","2018.08.27","24.5","7.5","7.1","1.5","3.1","7.6","554","495","0","0","59","","",""
"호소","안계호","취수탑","2018.09.03","24.8","7.5","7.1","1.6","2.6","6.2","2038","1788","0","26","224","","",""
"호소","안계호","취수탑","2018.09.10","24.1","7.2","6.9","1.3","4.6","4.4","1320","1109","0","0","211","","",""
"호소","안계호","취수탑","2018.09.17","25.4","7.6","7.5","1.6","2.8","4.9","858","554","0","304","0","","",""
"호소","안계호","취수탑","2018.09.27","23.5","7.6","7.6","1.4","3.0","6.2","713","376","0","0","337","","",""
"호소","안계호","취수탑","2018.10.01","21.8","7.6","8.1","1.5","2.5","3.8","884","356","0","0","528","","",""
"호소","안계호","취수탑","2018.10.08","21.8","7.7","8.3","1.0","10.0","4.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.10.15","21.2","7.5","7.7","2.6","4.0","3.6","106","0","0","0","106","","",""
"호소","안계호","취수탑","2018.10.22","19.4","7.7","8.2","5.4","1.8","4.1","337","0","139","0","198","","",""
"호소","안계호","취수탑","2018.10.29","16.8","7.6","8.7","1.5","2.9","8.7","66","0","0","0","66","","",""
"호소","안계호","취수탑","2018.11.05","18.0","7.8","8.4","1.5","3.2","1.0","79","0","0","0","79","","",""
"호소","안계호","취수탑","2018.11.12","15.8","7.5","8.4","1.5","2.5","5.5","264","0","0","0","264","","",""
"호소","안계호","취수탑","2018.11.19","14.0","7.6","8.7","1.7","2.9","8.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.11.26","12.2","7.7","9.7","1.7","2.8","4.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.12.03","12.9","7.9","9.9","2.0","1.9","5.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.12.10","11.0","7.8","10.2","3.5","1.6","6.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2018.12.17","8.1","7.9","11.0","3.8","1.3","5.4","139","0","0","0","139","","",""
"호소","안계호","취수탑","2018.12.24","7.3","7.9","11.5","1.9","1.8","3.7","26","0","0","0","26","","",""
"호소","공산지","중앙부","2018.01.02","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.01.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.01.15","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.01.22","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.01.29","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.02.05","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.02.12","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.02.19","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.02.26","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.03.05","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.03.12","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.03.19","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.03.26","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.04.02","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.04.09","11.4","8.0","7.1","1.7","2.0","28.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.04.16","12.1","8.2","9.8","1.6","1.9","38.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.04.23","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.04.30","14.2","7.7","7.8","1.2","1.7","23.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.05.08","14.2","7.7","8.4","0.9","2.1","23.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.05.14","15.3","7.7","8.3","1.1","1.9","13.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.05.21","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.05.28","18.2","7.7","8.0","0.8","1.6","4.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.06.04","18.9","7.6","5.8","1.1","2.7","5.6","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.06.11","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.06.18","18.7","7.6","6.4","1.1","5.5","10.2","224","0","224","0","0","","",""
"호소","공산지","중앙부","2018.06.25","19.5","7.7","6.0","1.1","4.8","6.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.07.02","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.07.09","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.07.16","22.7","7.4","4.6","0.8","5.2","13.5","96","0","96","0","0","","",""
"호소","공산지","중앙부","2018.07.23","24.6","7.7","4.6","0.9","5.0","21.4","496","118","378","0","0","","",""
"호소","공산지","중앙부","2018.07.30","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.08.06","24.2","7.5","3.2","1.0","3.6","11.5","682","630","52","0","0","","",""
"호소","공산지","중앙부","2018.08.13","24.1","7.6","3.2","1.0","3.4","28.0","902","528","374","0","0","","",""
"호소","공산지","중앙부","2018.08.20","27.1","7.5","4.2","1.0","6.4","19.8","1536","1536","0","0","0","","",""
"호소","공산지","중앙부","2018.08.27","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.09.03","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.09.10","22.2","7.4","5.0","0.8","4.8","4.6","84","84","0","0","0","","",""
"호소","공산지","중앙부","2018.09.17","21.9","7.3","5.5","0.9","3.5","16.0","536","536","0","0","0","","",""
"호소","공산지","중앙부","2018.09.27","21.4","7.5","6.9","0.9","4.1","27.3","422","422","0","0","0","","",""
"호소","공산지","중앙부","2018.10.01","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.10.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.10.15","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.10.22","16.2","7.3","6.2","0.7","6.9","6.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2018.10.29","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.11.05","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.11.12","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.11.19","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.11.26","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.12.03","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.12.10","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.12.17","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2018.12.24","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2018.01.02","3.0","8.0","13.4","1.2","1.2","4.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.01.08","2.3","7.9","14.0","1.0","1.1","5.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.01.15","3.6","7.7","12.5","1.2","1.1","5.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.01.22","3.6","7.7","12.4","1.3","1.1","8.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.01.29","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2018.02.05","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2018.02.12","3.3","7.6","12.9","1.4","2.3","11.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.02.19","4.1","7.5","11.0","1.5","3.4","11.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.02.26","4.2","7.5","10.5","1.6","4.4","11.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.03.05","5.5","7.5","9.8","1.4","5.2","14.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.03.12","6.5","7.6","9.6","1.7","4.6","20.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.03.19","8.3","7.8","9.3","1.4","3.8","48.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.03.26","9.7","7.8","8.1","1.6","3.9","42.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.04.02","10.6","7.9","10.2","1.8","2.4","19.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.04.09","11.5","7.8","7.2","1.8","2.0","26.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.04.16","12.0","8.0","9.9","1.7","2.0","29.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.04.23","11.5","7.7","9.0","1.1","1.3","15.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.04.30","14.1","7.6","8.0","1.3","1.6","8.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.05.08","14.4","7.6","8.6","1.0","1.9","18.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.05.14","15.1","7.6","8.4","1.1","1.6","6.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.05.21","15.0","7.6","8.0","0.9","1.5","19.7","32","0","0","32","0","","",""
"호소","공산지","취수탑","2018.05.28","18.0","7.5","7.3","0.8","1.2","5.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.06.04","18.7","7.6","5.9","1.1","1.1","3.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.06.11","17.7","7.3","6.3","0.9","3.1","7.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.06.18","18.4","7.5","6.6","1.2","5.4","7.6","182","182","0","0","0","","",""
"호소","공산지","취수탑","2018.06.25","19.2","7.6","6.3","1.2","4.5","6.2","80","0","80","0","0","","",""
"호소","공산지","취수탑","2018.07.02","18.2","7.5","4.3","0.6","11.5","5.0","224","224","0","0","0","","",""
"호소","공산지","취수탑","2018.07.09","18.0","7.3","5.3","0.6","8.5","2.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.07.16","22.3","7.2","4.9","0.9","5.0","3.4","112","0","112","0","0","","",""
"호소","공산지","취수탑","2018.07.23","24.5","7.5","4.7","1.0","4.8","11.9","208","0","208","0","0","","",""
"호소","공산지","취수탑","2018.07.30","23.5","7.3","4.9","1.1","4.0","12.0","327","244","83","0","0","","",""
"호소","공산지","취수탑","2018.08.06","24.3","7.4","3.4","0.9","3.4","13.6","845","689","156","0","0","","",""
"호소","공산지","취수탑","2018.08.13","24.0","7.5","3.4","0.9","3.2","17.8","618","140","478","0","0","","",""
"호소","공산지","취수탑","2018.08.20","27.0","7.5","4.5","1.0","6.5","26.2","2352","2352","0","0","0","","",""
"호소","공산지","취수탑","2018.08.27","24.1","7.3","2.5","0.7","11.5","9.3","480","480","0","0","0","","",""
"호소","공산지","취수탑","2018.09.03","23.0","7.2","4.5","0.8","6.0","5.3","596","596","0","0","0","","",""
"호소","공산지","취수탑","2018.09.10","22.1","7.3","5.3","0.8","4.6","5.4","95","0","95","0","0","","",""
"호소","공산지","취수탑","2018.09.17","21.8","7.2","5.2","0.9","3.4","7.8","692","692","0","0","0","","",""
"호소","공산지","취수탑","2018.09.27","21.4","7.7","6.8","0.9","3.5","30.1","753","753","0","0","0","","",""
"호소","공산지","취수탑","2018.10.01","20.4","7.4","4.9","0.9","4.0","28.9","869","785","84","0","0","","",""
"호소","공산지","취수탑","2018.10.08","18.0","7.3","4.2","0.5","30.1","4.6","375","375","0","0","0","","",""
"호소","공산지","취수탑","2018.10.15","17.1","7.3","5.8","0.5","10.1","3.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.10.22","16.2","7.2","6.3","0.7","7.4","6.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.10.29","15.2","7.2","4.5","0.6","6.2","8.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.11.05","14.3","7.2","5.6","0.6","6.7","12.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.11.12","14.0","7.3","6.6","0.6","4.9","20.7","95","95","0","0","0","","",""
"호소","공산지","취수탑","2018.11.19","12.9","7.5","7.8","0.7","5.5","22.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.11.26","11.1","7.5","8.2","0.7","4.7","30.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.12.03","10.4","7.6","7.5","0.7","4.0","22.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.12.10","8.3","7.6","10.6","0.8","3.4","17.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.12.17","6.8","7.6","12.0","1.0","2.6","9.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2018.12.24","6.4","7.6","11.0","1.0","2.5","6.8","0","0","0","0","0","","",""
"호소","진전지","상류","2018.01.02","8.0","7.9","7.2","1.7","0.1","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.01.08","5.0","7.8","7.4","1.7","0.1","0.3","0","0","0","0","0","","",""
"호소","진전지","상류","2018.01.15","5.5","7.8","7.9","1.7","0.1","0.3","0","0","0","0","0","","",""
"호소","진전지","상류","2018.01.22","6.8","7.7","10.6","1.6","0.1","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.01.29","5.6","7.8","9.0","1.6","0.1","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.02.05","5.7","7.8","8.9","1.6","0.1","0.3","0","0","0","0","0","","",""
"호소","진전지","상류","2018.02.12","5.8","8.1","12.2","1.5","0.3","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2018.02.19","3.9","7.7","11.6","1.5","0.1","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.02.26","4.8","7.8","7.5","1.5","0.1","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.03.05","5.4","7.8","11.0","1.5","0.2","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.03.12","5.8","7.9","11.4","1.4","0.6","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2018.03.19","7.1","7.9","10.5","1.5","0.2","0.4","0","0","0","0","0","","",""
"호소","진전지","상류","2018.03.26","7.5","7.8","10.6","1.4","0.9","0.1","0","0","0","0","0","","",""
"호소","진전지","상류","2018.04.02","9.4","7.8","9.1","1.8","0.2","0.0","0","0","0","0","0","","",""
"호소","진전지","상류","2018.04.09","9.2","7.9","10.6","1.5","0.9","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2018.04.16","10.3","7.9","9.4","1.6","0.4","1.1","0","0","0","0","0","","",""
"호소","진전지","상류","2018.04.23","11.3","7.8","9.6","1.6","0.4","3.2","0","0","0","0","0","","",""
"호소","진전지","상류","2018.04.30","12.1","8.0","9.9","1.6","0.5","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2018.05.08","15.0","7.9","9.4","1.6","0.7","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2018.05.14","18.9","7.7","8.8","1.7","0.4","0.4","0","0","0","0","0","","",""
"호소","진전지","상류","2018.05.21","13.0","7.4","9.3","1.8","0.2","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2018.05.28","13.4","7.0","8.6","1.8","0.2","0.5","0","0","0","0","0","","",""
