"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"하천","낙동강","칠서","2017.10.30","17.0","8.7","10.7","1.8","6.0","25.3","27675","8720","270","0","18685","24","8","0.0"
"하천","낙동강","칠서","2017.11.02","17.3","8.5","10.4","1.7","4.7","17.3","20755","6400","115","0","14240","18","6","0.0"
"하천","낙동강","칠서","2017.11.06","16.0","8.6","11.1","1.4","7.8","23.0","30515","3640","265","0","26610","13","8","정량한계미만"
"하천","낙동강","칠서","2017.11.09","15.4","8.7","10.9","1.3","4.6","18.8","22934","1650","102","0","21182","10","20","정량한계미만"
"하천","낙동강","칠서","2017.11.13","14.2","8.8","11.0","1.5","3.3","17.5","11023","1150","17","0","9856","11","47","정량한계미만"
"하천","낙동강","칠서","2017.11.16","12.1","8.3","11.1","1.2","5.1","21.2","14175","1015","38","0","13122","3","9","정량한계미만"
"하천","낙동강","칠서","2017.11.20","10.3","8.0","12.2","1.9","5.7","17.3","15592","1380","34","0","14178","정량한계미만","6","정량한계미만"
"하천","낙동강","칠서","2017.11.23","8.9","8.1","12.0","1.5","3.6","10.9","6081","540","11","0","5530","3","4","정량한계미만"
"하천","낙동강","칠서","2017.11.27","9.4","8.0","11.5","2.3","2.9","7.5","8798","175","0","0","8623","정량한계미만","정량한계미만","정량한계미만"
"하천","낙동강","칠서","2017.12.04","8.3","8.0","12.8","1.6","2.7","5.6","334","0","0","0","334","","",""
"하천","낙동강","칠서","2017.12.12","3.6","8.0","13.5","1.6","3.6","12.2","214","0","20","0","194","","",""
"하천","낙동강","칠서","2017.12.18","3.6","7.6","14.4","1.6","2.7","11.0","102","0","0","0","102","","",""
"하천","낙동강","칠서","2017.12.26","3.6","7.8","14.6","1.6","4.1","16.8","61","0","0","0","61","","",""
"호소","운문호","댐앞","2017.01.02","7.6","7.1","7.3","2.6","3.2","2.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.01.09","7.7","7.3","9.6","2.8","3.3","1.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.01.16","5.9","7.6","7.5","3.0","3.1","2.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.01.23","4.8","8.0","11.5","3.0","2.4","3.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.01.31","4.3","9.2","13.3","3.0","2.4","3.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.02.06","4.5","7.5","12.0","3.0","2.1","6.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.02.13","4.2","7.8","13.1","3.0","3.2","6.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.02.20","4.6","8.0","13.3","2.0","4.8","6.8","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.02.27","4.9","8.1","12.2","2.5","4.7","8.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.03.06","4.8","8.2","13.1","2.5","3.7","6.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.03.13","6.9","7.8","12.4","2.5","4.5","7.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.03.20","6.7","8.0","12.7","2.5","5.0","7.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.03.27","7.3","8.0","12.4","2.0","6.2","5.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.04.03","7.8","7.5","12.5","2.5","3.6","4.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.04.10","8.1","7.2","11.4","2.3","3.2","4.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.04.17","8.8","7.6","11.3","2.0","3.9","3.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.04.24","11.8","7.1","12.1","2.0","3.9","4.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.05.02","11.7","7.0","10.7","2.7","3.9","2.4","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.05.08","13.1","7.3","10.2","2.0","2.8","2.8","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.05.15","14.7","7.2","10.1","2.0","2.6","1.4","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.05.22","13.9","7.0","10.0","2.3","4.3","2.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.05.29","14.3","7.2","9.7","3.0","3.5","1.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.06.05","14.0","7.1","9.8","2.5","3.2","1.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.06.12","14.3","7.1","9.3","2.1","3.3","4.4","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.06.19","15.8","6.9","8.7","3.3","2.4","3.8","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.06.26","15.5","7.0","9.0","3.0","2.1","4.1","255","0","0","255","0","","",""
"호소","운문호","댐앞","2017.07.03","14.8","6.9","7.7","2.5","3.2","3.7","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.07.10","17.8","7.4","8.0","2.0","3.3","4.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.07.17","21.3","7.3","7.6","2.0","4.2","6.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.07.24","18.7","6.1","6.4","3.0","2.4","2.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.07.31","17.1","6.9","6.7","2.5","3.1","3.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.08.07","19.3","6.6","6.0","2.7","2.0","2.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.08.14","16.6","7.3","5.8","2.5","2.6","2.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.08.21","17.2","6.4","5.6","3.2","3.1","3.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.08.28","17.2","6.9","6.3","3.5","0.3","2.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.09.04","16.2","7.1","5.9","2.5","5.2","2.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.09.11","14.3","6.7","5.9","2.0","3.8","4.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.09.18","13.4","7.0","6.1","2.2","4.6","3.3","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.09.25","13.6","6.5","6.5","2.2","5.1","3.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.10.10","14.5","8.2","6.7","2.2","4.7","6.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.10.16","11.4","6.5","7.2","2.0","4.1","5.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.10.23","11.7","6.2","6.0","2.0","8.0","6.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.10.30","10.7","6.7","7.6","1.7","4.1","5.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.11.06","9.8","7.2","7.0","2.0","6.6","4.2","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.11.13","10.3","6.9","9.3","2.0","5.9","3.9","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.11.20","8.6","7.2","11.5","1.5","4.5","3.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.11.27","8.2","7.1","9.7","1.1","3.6","2.6","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.12.04","6.7","7.5","12.1","1.4","4.6","4.5","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.12.11","4.6","7.2","13.3","1.5","3.2","4.1","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.12.18","3.1","7.6","13.7","1.2","4.0","5.0","0","0","0","0","0","","",""
"호소","운문호","댐앞","2017.12.26","2.5","7.4","13.8","1.8","2.4","4.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.01.02","7.8","7.2","8.2","2.7","3.0","2.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.01.09","7.7","7.1","9.5","3.0","3.2","2.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.01.16","6.1","7.6","8.0","3.0","3.2","3.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.01.23","5.3","7.7","11.3","3.0","2.0","3.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.01.31","4.2","8.9","13.2","3.0","2.0","3.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.02.06","4.6","7.5","11.7","3.0","2.0","5.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.02.13","4.1","7.7","13.1","3.0","3.5","6.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.02.20","5.0","8.1","12.8","2.0","4.2","6.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.02.27","4.9","8.1","13.0","3.0","4.5","7.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.03.06","5.8","8.3","13.0","2.5","4.1","6.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.03.13","6.2","8.1","12.8","2.5","4.0","8.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.03.20","7.0","8.1","12.6","2.5","4.4","8.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.03.27","7.4","7.8","12.4","2.0","5.8","7.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.04.03","7.9","7.5","12.5","2.0","3.4","8.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.04.10","9.7","7.3","11.5","2.5","3.4","8.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.04.17","10.6","7.5","11.1","2.5","4.9","3.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.04.24","11.8","7.1","11.1","2.5","3.5","4.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.05.02","13.5","7.1","10.5","2.7","5.6","4.1","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.05.08","12.1","7.5","10.3","2.0","3.5","2.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.05.15","14.6","7.3","10.2","2.0","3.3","3.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.05.22","18.8","7.0","9.4","2.3","4.6","4.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.05.29","16.0","7.2","9.4","2.5","4.3","3.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.06.05","17.8","7.3","9.1","2.3","2.8","2.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.06.12","17.5","7.5","8.9","2.3","4.0","5.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.06.19","19.4","6.9","8.3","2.6","3.7","7.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.06.26","18.4","7.1","8.7","3.0","3.5","7.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.07.03","20.0","7.2","7.8","2.3","4.1","5.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.07.10","22.9","7.3","7.8","2.5","4.0","5.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.07.17","20.2","7.3","7.4","2.0","4.6","4.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.07.24","25.3","6.8","6.5","3.5","3.1","5.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.07.31","24.7","7.2","6.9","2.7","3.5","5.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.08.07","28.1","7.3","6.2","2.5","2.5","4.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.08.14","21.0","7.5","7.1","2.5","2.8","2.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.08.21","26.4","7.1","6.8","3.0","2.7","4.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.08.28","26.5","7.2","6.7","3.0","3.5","2.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.09.04","25.3","7.6","8.1","2.0","4.3","4.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.09.11","24.0","8.4","8.2","2.0","4.4","4.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.09.18","18.9","7.1","7.2","2.0","3.8","4.7","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.09.25","23.1","6.9","8.4","2.3","2.5","4.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.10.10","21.8","8.1","8.5","2.2","3.2","11.6","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.10.16","18.8","7.7","9.8","2.3","2.7","9.3","132","0","0","0","132","","",""
"호소","운문호","취수탑2","2017.10.23","17.7","6.6","10.1","2.2","4.4","13.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.10.30","14.9","7.4","10.3","2.0","4.2","10.2","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.11.06","13.4","7.4","10.2","2.2","2.7","8.5","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.11.13","12.6","6.9","10.3","1.8","3.1","6.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.11.20","8.3","7.2","10.5","1.4","5.2","4.0","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.11.27","8.3","6.8","10.6","0.9","4.0","2.8","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.12.04","7.0","7.5","11.9","1.4","3.8","3.4","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.12.11","4.3","7.5","12.6","1.5","3.8","3.9","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.12.18","2.5","7.4","14.1","1.3","4.1","5.3","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2017.12.26","2.4","7.0","14.1","1.8","2.6","5.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.01.02","6.2","7.7","11.0","2.1","2.1","6.5","880","0","0","0","880","","",""
"호소","영천호","취수탑","2017.01.09","6.0","7.6","11.0","2.2","1.9","6.5","422","0","0","0","422","","",""
"호소","영천호","취수탑","2017.01.16","4.3","7.6","11.4","2.2","2.3","4.8","875","0","0","0","875","","",""
"호소","영천호","취수탑","2017.01.23","2.4","7.7","12.7","2.1","2.2","6.0","224","0","0","0","224","","",""
"호소","영천호","취수탑","2017.01.31","2.7","7.8","12.9","2.1","2.6","7.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.02.06","2.7","7.7","13.1","2.1","2.2","7.5","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.02.13","2.7","7.8","13.4","2.1","2.9","6.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.02.20","3.4","7.8","13.3","2.1","3.0","6.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.02.27","3.6","7.8","13.1","2.0","3.1","7.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.03.06","4.4","7.8","12.2","2.0","3.1","8.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.03.13","5.6","7.8","12.9","2.0","3.2","10.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.03.20","7.4","7.9","12.6","2.0","3.3","8.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.03.27","7.8","7.9","12.2","2.0","3.0","7.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.04.03","8.2","7.9","12.0","2.0","2.8","5.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.04.10","11.7","8.0","11.2","1.9","4.1","6.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.04.17","12.7","7.9","10.7","1.8","3.9","4.5","0","0","0","0","0","","",""
