"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","운문호","댐앞","2015.09.14","","","","","","","616","616","0","0","0","","",""
"호소","운문호","댐앞","2015.09.21","","","","","","","958","829","89","40","0","","",""
"호소","운문호","댐앞","2015.09.30","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.10.05","","","","","","","130","130","0","0","0","","",""
"호소","운문호","댐앞","2015.10.12","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.10.19","","","","","","","53","0","0","0","53","","",""
"호소","운문호","댐앞","2015.10.26","","","","","","","119","0","0","0","119","","",""
"호소","운문호","댐앞","2015.11.02","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.11.09","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.11.16","","","","","","","125","0","0","0","125","","",""
"호소","운문호","댐앞","2015.11.23","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.11.30","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.12.07","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.12.14","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.12.21","","","","","","","0","0","0","0","0","","",""
"호소","운문호","댐앞","2015.12.28","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2014.12.29","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.01.05","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.01.12","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.01.19","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.01.26","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.02.02","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.02.09","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.03.02","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.03.09","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.03.16","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.03.23","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.03.30","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.04.06","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.04.13","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.04.20","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.04.27","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.05.04","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.05.11","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.05.18","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.05.26","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.06.01","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.06.08","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.06.15","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.06.22","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.06.29","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.07.06","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.07.13","","","","","","","121","121","0","0","0","","",""
"호소","운문호","취수탑2","2015.07.20","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.07.27","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.08.03","","","","","","","46","46","0","0","0","","",""
"호소","운문호","취수탑2","2015.08.10","","","","","","","249","249","0","0","0","","",""
"호소","운문호","취수탑2","2015.08.17","","","","","","","59","59","0","0","0","","",""
"호소","운문호","취수탑2","2015.08.24","","","","","","","2782","2782","0","0","0","","",""
"호소","운문호","취수탑2","2015.08.31","","","","","","","760","760","0","0","0","","",""
"호소","운문호","취수탑2","2015.09.07","","","","","","","1620","1409","0","0","211","","",""
"호소","운문호","취수탑2","2015.09.14","","","","","","","820","820","0","0","0","","",""
"호소","운문호","취수탑2","2015.09.21","","","","","","","642","642","0","0","0","","",""
"호소","운문호","취수탑2","2015.09.30","","","","","","","26","0","0","0","26","","",""
"호소","운문호","취수탑2","2015.10.05","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.10.12","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.10.19","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.10.26","","","","","","","40","0","0","0","40","","",""
"호소","운문호","취수탑2","2015.11.02","","","","","","","191","0","0","0","191","","",""
"호소","운문호","취수탑2","2015.11.09","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.11.16","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.11.23","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.11.30","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.12.07","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.12.14","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.12.21","","","","","","","0","0","0","0","0","","",""
"호소","운문호","취수탑2","2015.12.28","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.01.05","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.01.12","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.01.19","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.01.26","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.02.02","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.02.09","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.03.02","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.03.09","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.03.16","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.03.23","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.03.30","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.04.06","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.04.13","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.04.20","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.04.27","","","","","","","46","0","46","0","0","","",""
"호소","영천호","취수탑","2015.05.04","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.05.11","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.05.18","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.05.26","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.06.01","","","","","","","376","376","0","0","0","","",""
"호소","영천호","취수탑","2015.06.08","","","","","","","647","502","0","0","145","","",""
"호소","영천호","취수탑","2015.06.15","","","","","","","244","244","0","0","0","","",""
"호소","영천호","취수탑","2015.06.22","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.06.29","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.07.06","","","","","","","955","465","0","0","490","","",""
"호소","영천호","취수탑","2015.07.13","","","","","","","40","0","0","0","40","","",""
"호소","영천호","취수탑","2015.07.20","","","","","","","594","0","0","0","594","","",""
"호소","영천호","취수탑","2015.07.27","","","","","","","1076","0","0","0","1076","","",""
"호소","영천호","취수탑","2015.08.03","","","","","","","805","0","0","0","805","","",""
"호소","영천호","취수탑","2015.08.10","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.08.17","","","","","","","83","83","0","0","0","","",""
"호소","영천호","취수탑","2015.08.24","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.08.31","","","","","","","264","0","0","0","264","","",""
"호소","영천호","취수탑","2015.09.07","","","","","","","2389","0","0","0","2389","","",""
"호소","영천호","취수탑","2015.09.14","","","","","","","2000","0","0","0","2000","","",""
"호소","영천호","취수탑","2015.09.21","","","","","","","2898","0","0","700","2198","","",""
"호소","영천호","취수탑","2015.09.30","","","","","","","1287","140","0","79","1068","","",""
"호소","영천호","취수탑","2015.10.05","","","","","","","3059","340","0","185","2534","","",""
"호소","영천호","취수탑","2015.10.12","","","","","","","1551","0","0","73","1478","","",""
"호소","영천호","취수탑","2015.10.19","","","","","","","6197","0","0","0","6197","","",""
"호소","영천호","취수탑","2015.10.26","","","","","","","1584","0","0","350","1234","","",""
"호소","영천호","취수탑","2015.11.02","","","","","","","2395","0","0","191","2204","","",""
"호소","영천호","취수탑","2015.11.09","","","","","","","2099","0","0","0","2099","","",""
"호소","영천호","취수탑","2015.11.16","","","","","","","2310","0","0","0","2310","","",""
"호소","영천호","취수탑","2015.11.23","","","","","","","924","0","0","0","924","","",""
"호소","영천호","취수탑","2015.11.30","","","","","","","59","0","0","0","59","","",""
"호소","영천호","취수탑","2015.12.07","","","","","","","53","0","0","0","53","","",""
"호소","영천호","취수탑","2015.12.14","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.12.21","","","","","","","0","0","0","0","0","","",""
"호소","영천호","취수탑","2015.12.28","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2014.12.29","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.01.09","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.01.13","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.01.19","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.01.26","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.02.02","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.02.10","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.03.02","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.03.10","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.03.16","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.03.24","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.03.31","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.04.07","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.04.13","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.04.21","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.04.27","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.05.04","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.05.11","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.05.20","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.05.27","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.06.01","","","","","","","166","0","166","0","0","","",""
"호소","진양호","내동","2015.06.08","","","","","","","34","0","34","0","0","","",""
"호소","진양호","내동","2015.06.15","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.06.22","","","","","","","238","238","0","0","0","","",""
"호소","진양호","내동","2015.06.29","","","","","","","153","153","0","0","0","","",""
"호소","진양호","내동","2015.07.06","","","","","","","204","204","0","0","0","","",""
"호소","진양호","내동","2015.07.13","","","","","","","705","620","85","0","0","","",""
"호소","진양호","내동","2015.07.20","","","","","","","1343","816","340","0","187","","",""
"호소","진양호","내동","2015.07.27","","","","","","","1997","1232","408","0","357","","",""
"호소","진양호","내동","2015.08.03","","","","","","","2227","697","1462","0","68","","",""
"호소","진양호","내동","2015.08.10","","","","","","","2167","433","1411","0","323","","",""
"호소","진양호","내동","2015.08.17","","","","","","","3060","1955","1105","0","0","","",""
"호소","진양호","내동","2015.08.24","","","","","","","7675","7675","0","0","0","","",""
"호소","진양호","내동","2015.08.31","","","","","","","3170","3170","0","0","0","","",""
"호소","진양호","내동","2015.09.07","","","","","","","2584","1530","0","816","238","","",""
"호소","진양호","내동","2015.09.14","","","","","","","943","374","0","569","0","","",""
"호소","진양호","내동","2015.09.21","","","","","","","475","450","25","0","0","","",""
"호소","진양호","내동","2015.09.30","","","","","","","433","433","0","0","0","","",""
"호소","진양호","내동","2015.10.05","","","","","","","824","731","0","93","0","","",""
"호소","진양호","내동","2015.10.12","","","","","","","484","484","0","0","0","","",""
"호소","진양호","내동","2015.10.19","","","","","","","603","552","51","0","0","","",""
"호소","진양호","내동","2015.10.26","","","","","","","187","187","0","0","0","","",""
"호소","진양호","내동","2015.11.02","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.11.09","","","","","","","25","0","25","0","0","","",""
"호소","진양호","내동","2015.11.16","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.11.23","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.11.30","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.12.07","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.12.14","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.12.21","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2015.12.28","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2014.12.29","","","","","","","290","","","","","","",""
"호소","안계호","취수탑","2015.01.05","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.01.12","","","","","","","132","0","0","0","132","","",""
"호소","안계호","취수탑","2015.01.19","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.01.26","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.02.02","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.02.09","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.03.02","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.03.09","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.03.16","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.03.23","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.03.30","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.04.06","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.04.13","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.04.20","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.04.27","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.05.04","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.05.11","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.05.18","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.05.26","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.06.01","","","","","","","426","0","426","0","0","","",""
"호소","안계호","취수탑","2015.06.08","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.06.15","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.06.22","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.06.29","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.07.06","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.07.13","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.07.20","","","","","","","429","0","0","0","429","","",""
"호소","안계호","취수탑","2015.07.27","","","","","","","594","0","0","0","594","","",""
"호소","안계호","취수탑","2015.08.03","","","","","","","79","79","0","0","0","","",""
"호소","안계호","취수탑","2015.08.10","","","","","","","921","921","0","0","0","","",""
"호소","안계호","취수탑","2015.08.17","","","","","","","1149","1010","33","0","106","","",""
"호소","안계호","취수탑","2015.08.24","","","","","","","2231","1987","244","0","0","","",""
"호소","안계호","취수탑","2015.08.31","","","","","","","746","594","152","0","0","","",""
"호소","안계호","취수탑","2015.09.07","","","","","","","350","0","350","0","0","","",""
"호소","안계호","취수탑","2015.09.14","","","","","","","2280","2280","0","0","0","","",""
"호소","안계호","취수탑","2015.09.21","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.09.30","","","","","","","59","0","0","59","0","","",""
"호소","안계호","취수탑","2015.10.05","","","","","","","53","0","0","0","53","","",""
"호소","안계호","취수탑","2015.10.12","","","","","","","337","0","0","40","297","","",""
"호소","안계호","취수탑","2015.10.19","","","","","","","119","0","0","0","119","","",""
"호소","안계호","취수탑","2015.10.26","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2015.11.02","","","","","","","59","59","0","0","0","","",""
"호소","안계호","취수탑","2015.11.09","","","","","","","26","0","0","0","26","","",""
"호소","안계호","취수탑","2015.11.16","","","","","","","92","0","0","0","92","","",""
"호소","안계호","취수탑","2015.11.23","","","","","","","290","0","0","0","290","","",""
"호소","안계호","취수탑","2015.11.30","","","","","","","284","0","0","0","284","","",""
"호소","안계호","취수탑","2015.12.07","","","","","","","185","0","0","0","185","","",""
"호소","안계호","취수탑","2015.12.14","","","","","","","172","0","0","0","172","","",""
"호소","안계호","취수탑","2015.12.21","","","","","","","106","0","0","0","106","","",""
"호소","안계호","취수탑","2015.12.28","","","","","","","653","0","0","0","653","","",""
"호소","공산지","중앙부","2014.12.30","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.01.07","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.01.15","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.01.21","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2015.01.28","","","","","","","320","320","0","0","0","","",""
"호소","공산지","중앙부","2015.02.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.02.09","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.03.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.03.09","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.03.17","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.03.23","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.03.30","","","","","","","220","220","0","0","0","","",""
"호소","공산지","중앙부","2015.04.06","","","","","","","200","200","0","0","0","","",""
"호소","공산지","중앙부","2015.04.13","","","","","","","200","200","0","0","0","","",""
"호소","공산지","중앙부","2015.04.21","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.04.27","","","","","","","400","400","0","0","0","","",""
"호소","공산지","중앙부","2015.05.06","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.05.11","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.05.18","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.05.26","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.06.02","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2015.06.08","","","","","","","530","530","0","0","0","","",""
"호소","공산지","중앙부","2015.06.15","","","","","","","350","350","0","0","0","","",""
"호소","공산지","중앙부","2015.06.22","","","","","","","2100","2100","0","0","0","","",""
"호소","공산지","중앙부","2015.06.29","","","","","","","6830","6830","0","0","0","","",""
"호소","공산지","중앙부","2015.07.06","","","","","","","11890","11550","340","0","0","","",""
"호소","공산지","중앙부","2015.07.13","","","","","","","3150","2800","350","0","0","","",""
"호소","공산지","중앙부","2015.07.20","","","","","","","8740","7890","850","0","0","","",""
"호소","공산지","중앙부","2015.07.27","","","","","","","61990","60900","1090","0","0","72","7","2.0"
"호소","공산지","중앙부","2015.07.30","","","","","","","64850","64400","450","0","0","33","8","1.0"
"호소","공산지","중앙부","2015.08.03","","","","","","","29300","29050","250","0","0","18","8","0.0"
"호소","공산지","중앙부","2015.08.06","","","","","","","35530","35530","0","0","0","12","24","1.0"
"호소","공산지","중앙부","2015.08.10","","","","","","","22400","22400","0","0","0","3","9","0.0"
"호소","공산지","중앙부","2015.08.12","","","","","","","26950","26950","0","0","0","3","6","1.0"
"호소","공산지","중앙부","2015.08.17","","","","","","","25730","25730","0","0","0","정량한계미만","5","1.0"
"호소","공산지","중앙부","2015.08.20","","","","","","","19430","19430","0","0","0","정량한계미만","3","0.0"
"호소","공산지","중앙부","2015.08.24","","","","","","","11730","11730","0","0","0","정량한계미만","2","1.0"
"호소","공산지","중앙부","2015.08.27","","","","","","","14530","14530","0","0","0","1","6","0.0"
"호소","공산지","중앙부","2015.08.31","","","","","","","18200","18200","0","0","0","2","8","0.0"
"호소","공산지","중앙부","2015.09.07","","","","","","","8930","8930","0","0","0","","",""
"호소","공산지","중앙부","2015.09.14","","","","","","","9670","9370","0","300","0","","",""
"호소","공산지","중앙부","2015.09.21","","","","","","","31020","30980","40","0","0","","",""
"호소","공산지","중앙부","2015.09.30","","","","","","","29930","29230","0","0","700","","",""
"호소","공산지","중앙부","2015.10.05","","","","","","","22050","22050","0","0","0","","",""
"호소","공산지","중앙부","2015.10.12","","","","","","","8580","7880","700","0","0","","",""
"호소","공산지","중앙부","2015.10.19","","","","","","","9630","9630","0","0","0","","",""
"호소","공산지","중앙부","2015.10.26","","","","","","","11380","11380","0","0","0","","",""
"호소","공산지","중앙부","2015.11.02","","","","","","","6130","6130","0","0","0","","",""
"호소","공산지","중앙부","2015.11.09","","","","","","","5150","4310","0","0","840","","",""
"호소","공산지","중앙부","2015.11.16","","","","","","","5990","5990","0","0","0","","",""
"호소","공산지","중앙부","2015.11.23","","","","","","","8000","7600","0","0","400","","",""
"호소","공산지","중앙부","2015.11.30","","","","","","","1310","910","0","0","400","","",""
"호소","공산지","중앙부","2015.12.07","","","","","","","1300","500","0","0","800","","",""
"호소","공산지","중앙부","2015.12.14","","","","","","","900","500","0","0","400","","",""
"호소","공산지","중앙부","2015.12.21","","","","","","","780","580","0","0","200","","",""
"호소","공산지","중앙부","2015.12.28","","","","","","","250","250","0","0","0","","",""
"호소","공산지","취수탑","2014.12.30","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.01.07","","","","","","","380","380","0","0","0","","",""
"호소","공산지","취수탑","2015.01.15","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.01.21","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2015.01.28","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.02.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.02.09","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.02.16","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.02.23","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.03.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.03.09","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.03.17","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.03.23","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.03.30","","","","","","","460","460","0","0","0","","",""
"호소","공산지","취수탑","2015.04.06","","","","","","","200","200","0","0","0","","",""
"호소","공산지","취수탑","2015.04.13","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.04.21","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2015.04.27","","","","","","","0","0","0","0","0","","",""
